FName,LName,City,State,HS,Age,Body,Height,Weight,Team,Class,#,RedShirted,Scholarship,Position,Inside,PInside,Jumpshot,PJumpshot,Ft,PFt,3p,P3p,3pUsage,Handling,PHandling,Passing,PPassing,ORb,PORb,DRb,PDRb,PostD,PPostD,PerD,PPerD,Stealing,PStealing,Blocking,PBlocking,Fouling,Quickness,Jumping,Strength,Stamina,Intelligence,OverallPot,Games,Minutes,FGM,FGA,FTM,FTA,3PM,3PA,OReb,DReb,Ast,Stl,Blk,TO,PF,Prestige
Deshaw,ANDREWS,York,SC,York Comprehensive (SC) HS,23,4,76,240,Alcorn State,4,12,0,-1,4,37,37,71,71,70,70,79,79,77,47,47,32,32,46,46,62,62,35,35,46,46,53,53,10,10,16,67,66,60,64,32,2,30,649,119,262,73,92,58,129,36,100,35,34,4,39,75,0
Michael,BROWN,Conyers,GA,Salem HS,21,3,75,190,Mississippi Valley State,4,1,0,-1,4,62,62,55,55,67,67,56,56,53,39,39,32,32,20,20,25,25,23,23,55,55,48,48,14,14,64,71,60,37,90,48,4,28,861,191,478,63,82,49,156,20,55,47,37,7,75,54,0
Markedric,BELL,Starkville,MS,Starkville (MS) HS,20,2,79,190,Arkansas Pine Bluff,3,3,0,-1,3,46,46,47,47,61,61,23,23,23,40,40,26,26,38,38,59,59,42,42,30,30,40,40,56,56,2,56,67,55,80,22,5,28,695,117,297,59,81,9,45,32,102,28,22,31,61,91,0
Tobi,EWUOSHO,Chicago,IL,Lincoln Park HS,21,3,77,200,Alabama State,4,5,0,-1,4,38,38,60,60,59,59,63,63,50,38,38,28,28,39,39,61,61,38,38,46,46,42,42,16,16,44,60,67,56,88,38,4,32,958,142,298,96,135,26,63,45,146,44,34,9,97,81,0
Aaron,ESTRADA,Woodbury,NJ,Saint Benedict's Prep School,19,3,76,207,St. Peter's,1,1,0,-1,4,43,43,58,58,83,83,52,52,48,38,38,37,37,24,24,38,38,27,27,49,49,43,43,3,3,71,60,57,45,78,51,5,28,543,79,195,51,58,18,53,16,53,53,20,0,57,29,0
Kevin,MARFO,Bergenfield,NJ,Worcester Academy,22,4,80,245,Quinnipiac,4,45,-1,-1,2,46,46,42,42,55,55,4,4,4,46,46,37,37,68,68,68,68,55,55,26,26,29,29,50,50,38,38,59,65,78,41,3,30,842,90,186,125,176,1,3,134,265,57,19,37,60,77,0
Malik,JOHNSON,Richmond,VA,Blue Ridge HS,23,2,70,165,Canisius,4,1,0,-1,5,47,47,52,52,59,59,45,45,48,63,63,58,58,9,9,57,57,31,31,61,61,53,53,4,4,65,70,49,46,100,63,2,32,1222,141,365,88,123,32,124,14,173,189,64,3,91,74,0
Majesty,BRANDON,Bronx,NY,Satellite Academy HS,23,2,72,165,Canisius,3,15,0,-1,4,49,49,59,59,61,61,61,61,63,48,48,29,29,16,16,49,49,28,28,55,55,47,47,11,11,60,68,54,46,93,49,3,32,927,168,401,48,66,60,175,18,114,44,39,6,51,62,0
Pauly,PAULICAP,Elmont,NY,Elmont Memorial HS,22,3,80,220,Manhattan,4,33,0,-1,2,65,65,31,31,28,28,0,0,0,43,43,13,13,78,78,66,66,47,47,14,14,28,28,69,69,0,44,71,64,60,20,3,31,633,124,251,73,144,0,0,80,125,5,13,59,44,95,0
Marcus,HAMMOND,Queens,NY,Cardozo HS,19,1,73,160,Niagara,2,10,0,-1,4,42,42,66,66,72,72,76,76,74,52,52,44,44,13,13,54,54,31,31,47,47,41,41,7,7,76,67,52,46,100,60,0,32,989,166,377,53,66,74,174,15,132,92,33,4,49,48,0
Manny,CAMPER,Chestertown,MD,Kent County HS,20,3,79,203,Siena,3,3,0,-1,2,49,49,44,44,47,47,33,33,31,47,47,37,37,54,54,70,70,43,43,31,31,31,31,14,14,53,39,59,64,100,47,5,30,1082,135,281,125,191,15,45,85,226,72,27,10,73,81,0
Donald,CAREY,Upper Marlboro,MD,Frederick Douglas HS,20,2,77,185,Siena,2,0,-1,-1,4,35,35,64,64,75,75,67,67,72,44,44,40,40,14,14,35,35,24,24,47,47,41,41,3,3,71,58,52,41,100,54,4,30,943,114,279,56,68,55,144,16,82,71,32,2,76,51,0
Kihei,CLARK,Woodland Hills,CA,Taft Charter HS,20,1,69,163,Virginia,2,0,0,-1,5,36,36,63,63,82,82,76,76,60,55,55,59,59,10,10,48,48,28,28,57,57,49,49,5,5,76,73,49,42,100,64,5,30,1114,105,280,78,89,36,96,11,114,177,37,3,105,54,0
Brandon,CHILDRESS,Winston-Salem,NC,Wesleyan Christian Academy,22,3,72,195,Wake Forest,4,0,0,-1,5,44,44,66,66,73,73,68,68,61,58,58,51,51,11,11,35,35,22,22,56,56,50,50,0,0,58,83,59,39,100,57,4,30,1063,145,359,127,157,50,154,12,78,138,36,0,88,73,0
Devin,VASSELL,Suwnaee,GA,Peachtree Ridge HS,19,2,78,180,Florida State,2,24,0,-1,4,42,42,72,72,63,63,85,85,65,57,57,33,33,43,43,62,62,52,52,71,71,63,63,57,57,60,66,71,53,100,53,5,30,863,144,294,48,65,44,106,38,114,49,42,29,23,58,0
Jarron,COLEMAN,Indianapolis,IN,Cathedral HS,19,3,77,208,Ball State,1,11,-1,-1,4,40,40,58,58,51,51,55,55,53,38,38,48,48,26,26,63,63,40,40,46,46,41,41,17,17,56,57,59,56,100,47,5,31,789,109,239,44,67,26,80,25,123,91,27,8,83,56,0
Danny,PIPPEN,Detroit,MI,Allen Academy,21,3,81,222,Kent State,3,5,-1,-1,3,42,42,61,61,67,67,58,58,66,42,42,34,34,51,51,74,74,58,58,24,24,25,25,60,60,39,57,81,66,94,39,4,31,900,140,345,105,136,58,178,55,165,53,12,47,73,81,0
Tyler,CHEESE,Albany,GA,Albany (GA) HS,23,3,77,202,Akron,4,4,0,-1,4,42,42,64,64,75,75,60,60,58,42,42,47,47,42,42,42,42,31,31,46,46,43,43,16,16,43,66,68,46,91,43,2,30,925,158,361,111,135,44,127,47,98,101,33,9,79,79,0
David,DILEO,Iowa City,IA,New Hampton School,21,3,80,224,Central Michigan,4,14,0,-1,3,42,42,74,74,82,82,75,75,83,52,52,22,22,37,37,48,48,34,34,43,43,40,40,7,7,67,56,50,54,92,52,4,32,1005,151,339,77,88,84,210,44,118,29,32,4,37,59,0
Jason,PRESTON,Orlando,FL,Believe Sports Academy,20,2,76,187,Ohio,2,0,0,-1,5,43,43,66,66,61,61,69,69,55,53,53,69,69,15,15,60,60,35,35,51,51,44,44,4,4,91,74,50,50,100,71,5,32,1218,203,394,95,131,37,91,23,183,238,46,3,118,37,0
Ruot,MONYYONG,Nashville,TN,Whites Creek (TN) HS,18,1,82,190,Arkansas Little Rock,1,44,0,-1,2,53,53,44,44,39,39,20,20,21,51,51,29,29,46,46,78,78,59,59,34,34,34,34,58,58,41,39,64,65,100,43,5,31,1006,136,239,91,153,7,32,67,236,47,30,62,48,88,0
Mylik,WILSON,Rayville,LA,Rayville HS,19,3,75,175,Louisiana,1,13,0,-1,4,38,38,62,62,58,58,62,62,56,44,44,42,42,29,29,54,54,37,37,63,63,60,60,31,31,49,58,61,49,100,46,5,29,991,128,270,48,68,30,82,34,131,85,68,18,82,78,0
Kamani,JOHNSON,Brooklyn,NY,Holy Spirit Prep,19,3,79,215,Arkansas Little Rock,2,20,0,-1,3,44,44,49,49,61,61,0,0,0,45,45,41,41,85,85,53,53,37,37,26,26,36,36,30,30,16,52,74,56,99,33,5,31,860,98,191,144,198,0,1,94,113,68,23,15,67,99,0
Justin,ROBERTS,Indianapolis,IN,Findlay College Prep,21,1,69,170,Georgia State,2,2,-1,-1,5,39,39,65,65,81,81,72,72,72,62,62,48,48,26,26,33,33,20,20,60,60,52,52,8,8,56,79,46,36,100,57,4,32,985,148,355,58,67,69,171,31,82,115,49,5,71,70,0
George,TINSLEY,Clarks Summit,PA,Abington Heights HS,19,2,78,200,Binghamton,1,20,0,-1,3,38,38,59,59,59,59,58,58,71,51,51,29,29,51,51,53,53,48,48,39,39,37,37,45,45,66,49,52,53,100,53,5,28,1077,116,285,40,56,54,166,66,141,50,30,31,48,65,0
Moses,FLOWERS,Dorchester,MA,Thayer Academy,18,3,75,180,Hartford,1,4,0,-1,4,36,36,60,60,66,66,62,62,70,43,43,29,29,18,18,45,45,26,26,41,41,44,44,13,13,24,60,54,46,100,33,5,33,925,119,294,48,63,56,157,20,104,45,35,7,75,99,0
Sergio,EL DARWICH,Dekweneh,Lebanon,Lee Academy Prep,23,3,76,205,Maine,4,25,0,-1,4,49,49,60,60,79,79,52,52,54,40,40,50,50,22,22,52,52,37,37,59,59,52,52,16,16,61,61,60,51,99,50,2,25,839,134,319,68,80,36,121,22,108,105,42,8,79,55,0
Nick,GUADARRAMA,Newington,CT,Perkiomen School,20,3,77,225,New Hampshire,2,3,0,-1,3,40,40,63,63,53,53,65,65,63,46,46,40,40,63,63,60,60,40,40,29,29,31,31,19,19,38,53,54,60,100,42,5,29,917,135,281,62,92,42,113,69,137,71,19,10,64,84,0
Sean,SUTHERLIN,New Brighton,MN,Irondale HS,20,2,77,185,New Hampshire,3,2,0,-1,4,55,55,43,43,38,38,25,25,20,36,36,41,41,40,40,85,85,51,51,40,40,39,39,21,21,40,59,67,66,100,39,4,28,949,141,325,69,122,7,27,46,214,74,29,12,109,84,0
Max,ABMAS,Rockwell,TX,Jesuit Dallas HS,18,1,73,160,Oral Roberts,1,3,0,-1,4,43,43,66,66,76,76,68,68,79,54,54,29,29,11,11,24,24,20,20,49,49,42,42,13,13,72,69,52,32,100,56,5,31,914,158,384,44,53,87,238,12,55,44,32,7,31,49,0
Noah,FREIDEL,Tea,SD,Tea HS,19,3,76,185,South Dakota State,1,11,0,-1,4,37,37,71,71,79,79,71,71,79,48,48,33,33,22,22,45,45,31,31,34,34,32,32,20,20,55,61,60,46,100,48,5,32,937,127,282,69,81,66,167,25,105,54,20,11,56,68,0
Jarred,GODFREY,Atlanta,GA,Sandy Creek HS,19,2,77,185,PFW,2,1,0,-1,4,50,50,58,58,56,56,54,54,58,38,38,45,45,20,20,43,43,31,31,49,49,43,43,10,10,85,63,60,46,100,58,5,33,1128,187,431,85,123,55,180,27,122,114,41,7,112,44,0
De'Sean,ALLEN-EIKENS,Williston,MD,Aspire Academy,19,3,78,212,North Dakota,1,34,-1,-1,4,46,46,62,62,63,63,55,55,55,44,44,24,24,57,57,37,37,31,31,30,30,30,30,20,20,43,61,66,45,100,40,5,33,977,162,345,90,121,40,125,67,91,35,19,11,71,84,0
Brevin,GALLOWAY,Anderson,SC,Seneca HS,22,3,74,215,College of Charleston,3,2,0,-1,4,36,36,65,65,49,49,68,68,83,53,53,34,34,16,16,28,28,25,25,64,64,63,63,16,16,53,59,53,41,96,49,3,31,924,123,296,31,48,74,204,18,64,55,69,9,36,69,0
Kevin,ANDERSON,Williamsport,PA,St. John Neumann HS,21,3,77,190,Delaware,3,1,0,-1,4,37,37,64,64,58,58,61,61,59,46,46,46,46,12,12,39,39,30,30,50,50,45,45,22,22,45,55,59,43,100,46,4,33,1148,141,290,58,82,38,108,17,111,121,45,15,86,96,0
Justyn,MUTTS,Millville,NJ,St. Augustine College Prep School,21,3,79,220,Delaware,2,25,-1,-1,2,55,55,50,50,57,57,6,6,8,44,44,38,38,43,43,67,67,47,47,36,36,41,41,43,43,26,39,47,65,100,36,4,33,1048,162,301,75,102,2,18,66,210,73,42,34,82,110,0
Andy,VAN VLIET,Antwerp,Belgium,Canarias Basketball Academy,24,3,84,231,William & Mary,4,11,-1,-1,2,54,54,56,56,49,49,57,57,62,44,44,30,30,30,30,78,78,60,60,22,22,23,23,49,49,55,39,41,73,91,46,2,32,987,167,362,35,52,53,148,43,234,49,13,41,72,71,0
Allen,BETRAND,Philadelphia,PA,Roman Catholic HS,19,3,77,200,Towson,2,2,0,-1,4,38,38,65,65,84,84,67,67,60,41,41,29,29,23,23,26,26,21,21,31,31,29,29,9,9,49,63,58,38,100,42,5,32,925,156,354,78,88,46,119,26,60,44,17,5,77,73,0
Travis,EVEE,Randolph,MA,Vermont Academy,18,2,72,165,VMI,1,3,0,-1,5,39,39,70,70,72,72,68,68,81,64,64,41,41,9,9,27,27,17,17,59,59,52,52,5,5,56,78,45,32,100,56,5,33,953,143,324,53,66,77,213,11,65,78,47,3,62,68,0
Djordje,DIMITRIJEVIC,Leskovac,Serbia,Get Better Academy,23,3,74,180,Mercer,4,5,-1,-1,5,41,41,68,68,78,78,69,69,70,59,59,47,47,13,13,42,42,22,22,56,56,49,49,0,0,60,80,50,40,100,57,2,30,1029,165,388,106,125,67,182,16,107,111,46,0,81,69,0
Ethan,STAIR,Hazel Green,AL,Hazel Green HS,23,3,76,205,Mercer,4,14,0,-1,4,44,44,69,69,80,80,63,63,66,50,50,35,35,47,47,84,84,46,46,47,47,42,42,11,11,58,60,53,66,100,50,2,32,1114,173,361,61,71,60,170,63,233,69,39,7,58,77,0
Jeff,GARY,Austin,TX,Sand Creek HS,20,2,76,180,Mercer,3,3,0,-1,4,38,38,71,71,86,86,70,70,79,52,52,36,36,8,8,24,24,19,19,35,35,33,33,5,5,83,58,46,35,100,61,5,22,722,93,204,19,21,48,123,7,43,47,16,2,34,30,0
Isaiah,TISDALE,Lexington,KY,Henry Clay (KY) HS,21,3,73,195,East Tennessee State,4,15,0,-1,4,34,34,55,55,44,44,62,62,64,58,58,44,44,42,42,42,42,31,31,57,57,52,52,22,22,43,55,66,46,88,49,4,34,1016,102,207,76,125,33,90,51,105,95,50,13,35,87,0
Ramon,VILA,Barcelona,Spain,,22,4,80,242,Chattanooga,3,15,-1,-1,2,73,73,50,50,43,43,2,2,3,52,52,30,30,66,66,44,44,37,37,28,28,31,31,22,22,50,44,47,58,81,47,3,33,831,190,308,60,96,1,5,79,111,42,20,12,33,65,0
Eli,SCOTT,Chino Hills,CA,Chino Hills HS,20,4,78,245,Loyola Marymount,3,0,0,-1,2,58,58,45,45,44,44,26,26,22,40,40,49,49,30,30,50,50,37,37,35,35,34,34,7,7,71,42,57,60,100,54,5,32,1106,182,345,124,194,9,31,48,166,138,33,5,105,60,0
Jimbo,LULL,Manhattan Beach,CA,New Hampton School,23,5,84,252,San Francisco,4,5,0,-1,1,56,56,56,56,60,60,28,28,25,51,51,26,26,59,59,61,61,52,52,24,24,28,28,40,40,43,37,39,71,83,43,2,34,954,160,281,74,98,10,31,82,176,37,19,26,58,82,0
Braun,HARTFIELD,Cleveland,OH,Garfield Heights HS,21,2,78,100,San Diego,3,1,-1,-1,4,42,42,57,57,51,51,58,58,60,41,41,35,35,37,37,44,44,36,36,46,46,40,40,28,28,66,71,66,41,100,50,4,32,1099,157,369,81,123,50,152,48,121,69,35,18,97,66,0
Marcus,DOMASK,Waupun,WI,Waupun HS,19,2,78,215,Southern Illinois,1,1,0,-1,3,39,39,69,69,75,75,70,70,67,50,50,38,38,24,24,48,48,40,40,37,37,36,36,21,21,82,52,53,54,100,60,5,32,1112,150,320,80,97,54,136,32,135,79,29,14,64,47,0
Javon,FREEMAN-LIBERTY,Chicago,IL,Whitney Young HS,20,2,75,175,Valparaiso,2,0,0,-1,4,61,61,59,59,64,64,51,51,51,42,42,37,37,32,32,58,58,34,34,24,24,21,21,14,14,49,72,67,52,100,44,5,33,1095,227,521,123,164,51,178,43,157,73,9,9,84,86,0
Austin,PHYFE,Waverly,IA,Waverly-Shell Rock HS,20,3,81,235,Northern Iowa,2,50,-1,-1,2,62,62,51,51,42,42,0,0,0,48,48,40,40,78,78,61,61,46,46,17,17,27,27,45,45,18,40,48,64,97,34,5,31,838,147,219,52,85,0,0,102,153,65,16,29,54,95,0
Liam,ROBBINS,Davenport,IA,Assumption HS,19,3,84,235,Drake,2,21,0,-1,2,64,64,49,49,52,52,22,22,21,46,46,22,22,50,50,63,63,60,60,19,19,29,29,74,74,21,43,64,66,97,31,5,34,920,189,379,93,134,10,41,67,174,28,20,99,57,101,0
Roman,PENN,Calumet City,IL,Don Bosco Preparatory,20,2,71,180,Drake,3,12,-1,-1,5,39,39,65,65,70,70,65,65,53,61,61,66,66,17,17,54,54,27,27,51,51,46,46,0,0,39,74,46,46,99,53,5,34,1039,151,305,78,99,29,72,21,140,192,43,0,83,94,0
Gaige,PRIM,Aurora,CO,Grandview HS,20,5,80,250,Missouri State,3,44,0,-1,2,75,75,46,46,64,64,6,6,4,41,41,39,39,64,64,44,44,40,40,24,24,33,33,43,43,27,47,61,59,70,35,5,28,607,149,302,84,107,1,2,57,80,44,17,20,50,63,0
Jake,LARAVIA,Indianapolis,IN,Lawrence Central HS,18,2,80,215,Indiana State,1,35,0,-1,3,42,42,55,55,46,46,39,39,31,46,46,35,35,85,85,54,54,42,42,19,19,32,32,58,58,4,52,67,56,99,27,5,30,739,111,210,50,80,11,27,77,99,47,16,35,53,95,0
K.J.,WILLIAMS,Cleveland,MS,Cleveland Central HS,20,4,82,245,Murray State,2,23,0,-1,2,64,64,54,54,49,49,38,38,35,45,45,28,28,58,58,75,75,57,57,45,45,44,44,40,40,32,44,54,73,83,36,5,32,748,156,287,75,112,18,50,63,169,33,34,21,50,73,0
Carlos,MARSHALL JR.,Memphis,TN,Southwind HS,20,3,78,210,Tennessee State,2,2,-1,-1,4,44,44,59,59,70,70,54,54,63,43,43,37,37,35,35,44,44,33,33,37,37,36,36,18,18,47,58,57,48,100,43,5,32,937,137,334,53,67,51,167,39,102,64,25,10,76,76,0
Jacara,CROSS,Atlanta,GA,Lithonia HS,22,4,80,240,Jacksonville State,4,2,0,-1,2,73,73,49,49,48,48,0,0,1,39,39,19,19,61,61,36,36,34,34,21,21,32,32,41,41,11,45,54,53,68,24,3,31,720,162,265,69,104,0,3,64,77,17,19,21,67,87,0
AJ,BRAMAH,San Leandro,CA,San Leandro HS,20,2,79,185,Robert Morris,3,5,-1,-1,3,61,61,50,50,53,53,0,0,0,49,49,29,29,70,70,80,80,49,49,43,43,40,40,29,29,56,59,70,65,93,48,4,33,949,173,304,96,143,0,1,80,189,44,30,16,53,67,0
Michael,GREEN III,Bronx,NY,Mount St. Michael Academy,18,1,71,155,Bryant,1,3,0,-1,5,51,51,51,51,67,67,44,44,43,52,52,50,50,19,19,30,30,16,16,34,34,31,31,2,2,54,74,49,32,100,52,5,32,807,105,283,66,86,21,77,18,60,100,17,1,78,59,0
Kinnon,LAROSE,Ogdensburg,NY,Ogdensburg Free Academy,22,3,75,185,Sacred Heart,4,30,-1,-1,4,35,35,66,66,46,46,66,66,78,53,53,26,26,47,47,48,48,37,37,36,36,34,34,25,25,68,57,55,48,93,54,3,33,1047,127,274,30,48,64,172,59,127,41,24,15,36,60,0
Damian,CHONG-QUI,Baltimore,MD,McDonogh HS,21,1,68,145,Mount St. Mary's,2,15,0,-1,5,36,36,66,66,77,77,64,64,60,69,69,48,48,9,9,42,42,23,23,43,43,38,38,4,4,68,75,54,36,100,64,4,32,1095,114,279,126,150,37,101,12,113,125,33,3,61,63,0
Alex,MORALES,Paterson,NJ,Mainland Regional HS,20,2,78,180,Wagner,3,2,0,-1,4,42,42,57,57,58,58,62,62,51,36,36,45,45,47,47,54,54,34,34,45,45,42,42,16,16,31,62,65,49,99,36,4,28,856,139,316,77,109,26,71,48,114,87,30,8,95,85,0
Hall,ELISIAS,Valley Stream,NY,Valley Stream South HS,21,4,79,230,Bryant,3,34,-1,-1,2,55,55,43,43,48,48,0,0,0,46,46,14,14,56,56,64,64,57,57,28,28,37,37,77,77,20,39,64,65,63,29,4,30,583,75,120,59,89,0,0,48,117,10,21,78,37,70,0
Orlando,ROBINSON,Las Vegas,NV,Middlesbrooks Academy,18,3,82,235,Fresno State,1,10,0,-1,2,52,52,51,51,54,54,33,33,34,46,46,33,33,54,54,54,54,49,49,34,34,35,35,45,45,48,41,61,62,100,44,5,30,818,127,258,98,139,13,52,64,134,47,25,29,55,65,0
Yanni,WETZELL,Auckland,New Zealand,Westlake HS,22,3,82,240,San Diego State,4,5,-1,-1,2,58,58,52,52,45,45,19,19,18,46,46,29,29,57,57,50,50,45,45,32,32,34,34,35,35,37,39,47,60,82,39,3,32,891,151,255,61,95,7,22,74,135,43,26,20,62,82,0
Matt,MITCHELL,Riverside,CA,Theodore Roosevelt HS,21,3,78,240,San Diego State,3,11,0,-1,3,39,39,71,71,82,82,68,68,66,47,47,37,37,34,34,59,59,38,38,40,40,46,46,23,23,21,56,60,61,83,35,4,32,825,125,267,96,110,44,112,34,120,55,34,11,54,91,0
Bryce,HAMILTON,Pasadena,CA,Pasadena HS,19,3,76,200,UNLV,2,13,0,-1,4,59,59,58,58,54,54,59,59,51,41,41,31,31,51,51,57,57,34,34,36,36,36,36,9,9,39,71,73,53,97,38,6,32,870,192,424,91,134,38,112,53,123,45,23,5,69,78,0
Seneca,KNIGHT,Lafayette,LA,Northside HS,19,2,78,190,San Jose State,2,13,0,-1,4,50,50,59,59,67,67,53,53,57,42,42,39,39,26,26,59,59,40,40,45,45,40,40,17,17,61,66,77,52,100,49,5,31,1000,162,402,156,202,50,170,32,145,73,32,10,82,65,0
Isaiah,STEVENS,Allen,TX,Allen HS,19,1,72,160,Colorado State,1,4,0,-1,5,40,40,67,67,74,74,66,66,63,65,65,53,53,10,10,33,33,20,20,38,38,35,35,3,3,82,76,48,35,100,69,5,32,1044,147,315,84,103,46,121,13,86,144,26,2,71,44,0
Joe,PRIDGEN,Winchendon,MA,Governor's Academy,18,3,77,210,Holy Cross,1,23,0,-1,3,54,54,54,54,40,40,41,41,29,38,38,35,35,41,41,58,58,40,40,37,37,36,36,24,24,60,60,69,57,100,46,5,30,1057,208,373,93,160,12,28,52,152,66,28,15,106,71,0
Nelly,CUMMINGS,Midland,PA,Lincoln Park Performing Acts Charter School,21,3,72,180,Colgate,2,0,-1,-1,5,36,36,67,67,77,77,65,65,71,68,68,34,34,10,10,24,24,15,15,49,49,43,43,0,0,54,70,45,32,100,56,4,31,928,110,252,67,80,49,132,11,55,55,34,0,42,68,0
Walter,WHYTE,New Haven,CT,St. Luke's School,21,3,78,210,Boston University,2,5,-1,-1,4,41,41,62,62,45,45,62,62,67,45,45,21,21,57,57,71,71,52,52,36,36,34,34,30,30,62,60,62,60,100,47,4,34,1028,166,359,48,78,61,176,70,180,28,25,18,68,66,0
Matthew,WILSON,Alexandria,KY,Campbell County HS,21,4,81,245,Army,4,14,0,-1,2,76,76,49,49,32,32,0,0,0,45,45,21,21,44,44,68,68,44,44,19,19,21,21,10,10,52,44,44,70,90,43,4,30,922,220,354,52,96,0,0,59,189,25,10,6,60,70,0
Cam,DAVIS,Battlefield,MO,Kickapoo HS,20,3,72,184,Navy,3,22,0,-1,4,44,44,61,61,65,65,62,62,66,53,53,39,39,6,6,27,27,19,19,37,37,34,34,2,2,70,66,58,37,100,57,5,30,1042,168,412,88,117,64,193,7,71,75,25,1,44,58,0
Chandler,VAUDRIN,Uniontown,OH,Lake HS,21,3,79,210,Winthrop,4,52,-1,-1,5,41,41,43,43,29,29,55,55,51,55,55,70,70,29,29,67,67,39,39,54,54,50,50,8,8,38,60,65,55,85,51,4,33,957,104,245,74,148,25,73,33,159,191,45,5,88,87,0
Benjamin,STANLEY,Baltimore,MD,Millwood HS,22,3,78,225,Hampton,2,14,-1,-1,2,78,78,52,52,45,45,31,31,26,47,47,18,18,43,43,47,47,44,44,20,20,22,22,50,50,59,48,63,56,100,46,3,35,1232,303,528,148,230,15,48,77,171,24,15,52,66,84,0
Everette,HAMMOND,Silver Spring,MD,St. Thomas More School,20,3,75,185,USC Upstate,2,12,0,-1,4,45,45,59,59,76,76,51,51,50,47,47,39,39,19,19,47,47,28,28,49,49,43,43,11,11,56,63,66,47,100,49,5,33,1061,156,396,128,154,38,130,24,123,78,39,7,68,76,0
John-Michael,WRIGHT,Fayetteville,NC,Fayetteville Academy,19,3,73,183,High Point,1,1,0,-1,5,43,43,59,59,66,66,60,60,64,67,67,38,38,36,36,48,48,31,31,46,46,41,41,18,18,58,76,58,44,100,58,5,32,1039,153,392,88,116,60,181,45,124,73,34,11,51,72,0
Rob,PERRY,Orlando,FL,4A Sports Academy,18,3,75,210,Stetson,1,2,0,-1,4,42,42,63,63,57,57,75,75,70,45,45,30,30,27,27,49,49,34,34,40,40,38,38,9,9,76,62,60,51,100,54,5,33,1083,173,395,82,117,69,162,35,133,53,31,6,73,53,0
Carter,HENDRICKSEN,Lexington,KY,Lexington Christian Academy,19,2,79,217,North Florida,2,23,0,-1,3,43,43,69,69,75,75,69,69,78,54,54,32,32,36,36,71,71,43,43,26,26,25,25,13,13,56,57,52,65,100,50,5,33,1057,163,383,81,98,84,228,45,188,58,14,8,37,75,0
Mervin,JAMES,St. Thomas,U.S. Virgin Islands,Pebblebrook HS,19,3,79,215,North Alabama,1,5,0,-1,3,44,44,50,50,40,40,33,33,27,33,33,24,24,54,54,57,57,33,33,37,37,49,49,27,27,0,54,60,58,93,18,5,30,695,118,238,51,88,10,29,45,99,25,31,11,84,110,0
Caleb,CATTO,Cape Coral,FL,Southwest Florida Christian Academy,20,2,77,190,Florida Gulf Coast,2,2,0,-1,4,39,39,61,61,74,74,60,60,67,48,48,41,41,20,20,40,40,28,28,38,38,36,36,8,8,75,60,51,44,100,57,5,32,1029,150,361,44,54,62,183,24,102,84,27,5,66,52,0
Mahamadou,DIAWARA,Bamako,Mali,Massanutten Military Academy,20,3,82,235,Stetson,1,15,0,-1,2,65,65,43,43,40,40,6,6,7,34,34,20,20,78,78,44,44,35,35,17,17,28,28,33,33,10,43,59,56,100,22,5,33,859,162,275,89,148,2,12,100,113,22,18,18,99,105,0
Dave,BELL,Cleveland,OH,Garfield Heights HS,24,3,82,225,Jacksonville,4,3,-1,-1,1,60,60,47,47,54,54,0,0,0,45,45,26,26,76,76,78,78,68,68,16,16,20,20,64,64,32,40,55,75,73,36,2,31,774,139,231,95,134,0,0,85,225,30,8,61,64,76,0
Aaron,NESMITH,Charleston,SC,Porter Gaud HS,20,3,78,213,Vanderbilt,2,24,0,-1,3,61,61,81,81,70,70,90,90,85,47,47,17,17,21,21,49,49,44,44,53,53,49,49,40,40,52,68,66,56,100,43,6,14,500,105,205,52,63,60,115,11,57,13,20,12,24,39,4
T.J.,HOLYFIELD,Albuquerque,NM,Elev8 Sports Institute (FL),24,3,80,225,Texas Tech,4,22,-1,-1,2,49,49,53,53,48,48,35,35,36,47,47,30,30,47,47,40,40,36,36,26,26,37,37,59,59,0,39,52,53,72,25,2,31,756,105,196,51,77,15,43,51,90,37,26,50,51,101,0
Seth,TOWNS,Columbus,OH,Northland HS,22,3,79,215,Harvard,4,31,0,-1,3,44,44,64,64,72,72,77,77,69,43,43,36,36,31,31,66,66,49,49,38,38,38,38,38,38,41,62,65,62,82,41,5,30,838,161,384,95,118,63,143,32,138,54,25,19,64,74,0
Anfernee,MCLEMORE,Warwick,GA,Worth County HS,21,3,79,220,Auburn,4,24,0,-1,2,41,41,52,52,52,52,45,45,62,46,46,18,18,44,44,53,53,53,53,39,39,42,42,61,61,0,39,51,60,60,23,4,31,630,74,170,37,56,26,93,39,97,13,22,34,29,89,0
Derryck,THORNTON,Los Angeles,CA,Findlay Prep,22,3,75,195,Boston College,4,11,-1,-1,5,54,54,54,54,69,69,46,46,49,49,49,47,47,11,11,31,31,22,22,48,48,42,42,9,9,59,70,55,37,92,53,3,29,912,124,330,88,112,31,118,12,70,99,32,5,97,62,0
Danjel,PURIFOY,Centreville,AL,Hargrave Military Academy,24,3,79,230,Auburn,4,3,-1,-1,3,35,35,59,59,77,77,53,53,73,53,53,32,32,37,37,48,48,39,39,42,42,39,39,17,17,64,48,49,55,78,53,2,30,797,83,218,46,55,44,147,36,95,44,25,8,31,50,0
